sgRNA	Gene	PlasmidLib	R1_Top	R1_Unsorted	R2_Top	R2_Unsorted	R3_Top	R3_Unsorted
Prkx_ENSMUST00000114044_77796077_77796095	ENSMUST00000114044_Prkx	255	988	1174	944	901	926	1066
Mcf2_ENSMUST00000033478_60148114_60148132	ENSMUST00000033478_Mcf2	59	149	123	147	106	115	193
Phf6_ENSMUST00000177780_52924241_52924259	ENSMUST00000177780_Phf6	172	680	585	694	575	490	646
Wdr45_ENSMUST00000207109_7724021_7724003	ENSMUST00000207109_Wdr45	90	237	219	206	254	261	264
Syp_ENSMUST00000149795_7638515_7638533	ENSMUST00000149795_Syp	108	385	284	468	350	320	413
Pdk3_ENSMUST00000045748_93832225_93832243	ENSMUST00000045748_Pdk3	123	407	451	223	283	279	367
Atrx_ENSMUST00000143361_105802243_105802261	ENSMUST00000143361_Atrx	81	291	208	220	216	247	258
Klhl13_ENSMUST00000115317_23285232_23285250	ENSMUST00000115317_Klhl13	159	529	532	576	526	414	510
Dcaf12l2_ENSMUST00000115057_44368454_44368472	ENSMUST00000115057_Dcaf12l2	114	297	322	393	265	323	326
Magea2_ENSMUST00000178950_155094103_155094121	ENSMUST00000178950_Magea2	134	399	538	480	491	469	658
Hprt_ENSMUST00000026723_52987965_52987983	ENSMUST00000026723_Hprt	26	71	77	43	49	104	96
Usp9x_ENSMUST00000149021_13113194_13113176	ENSMUST00000149021_Usp9x	153	352	373	370	331	448	507
F8_ENSMUST00000033539_75382431_75382449	ENSMUST00000033539_F8	235	922	883	853	669	814	1029
Smim9_ENSMUST00000101433_75163903_75163921	ENSMUST00000101433_Smim9	43	113	105	115	120	90	125
Atrx_ENSMUST00000196998_105852176_105852194	ENSMUST00000196998_Atrx	108	352	375	293	263	357	312
Asb11_ENSMUST00000134085_164436922_164436940	ENSMUST00000134085_Asb11	162	442	492	330	349	360	472
Rab9b_ENSMUST00000058814_136868649_136868667	ENSMUST00000058814_Rab9b	110	333	494	449	420	414	413
Gm14379_ENSMUST00000128858_7375463_7375481	ENSMUST00000128858_Gm14379	97	291	205	275	186	325	246
Heph_ENSMUST00000033553_96455180_96455198	ENSMUST00000033553_Heph	77	238	251	177	229	288	317
4933428M09Rik_ENSMUST00000113046_139179096_139179078	ENSMUST00000113046_4933428M09Rik	139	390	428	368	445	319	382
Ftx_ENSMUST00000130063_103623812_103623794	ENSMUST00000130063_Ftx	156	571	520	826	488	637	622
Arx_ENSMUST00000113947_93286571_93286589	ENSMUST00000113947_Arx	138	635	679	529	599	602	833
Chst7_ENSMUST00000044138_20059430_20059448	ENSMUST00000044138_Chst7	248	645	880	506	761	643	868
Btk_ENSMUST00000128333_134583847_134583865	ENSMUST00000128333_Btk	191	585	588	588	555	607	815
Dmd_ENSMUST00000128983_85048138_85048120	ENSMUST00000128983_Dmd	87	289	232	310	240	150	165
Sh2d1a_ENSMUST00000189753_42502222_42502240	ENSMUST00000189753_Sh2d1a	149	447	432	563	495	498	575
Otud6a_ENSMUST00000060241_100428771_100428789	ENSMUST00000060241_Otud6a	130	321	294	345	249	333	417
Irak1_ENSMUST00000124417_74022945_74022963	ENSMUST00000124417_Irak1	74	92	130	163	109	203	250
Gm14538_ENSMUST00000122019_20527761_20527779	ENSMUST00000122019_Gm14538	125	434	469	372	361	397	503
3830417A13Rik_ENSMUST00000033522_64173353_64173371	ENSMUST00000033522_3830417A13Rik	136	649	621	648	374	635	527
Flna_ENSMUST00000124950_74227654_74227672	ENSMUST00000124950_Flna	107	288	326	339	285	366	441
Gm5124_ENSMUST00000127554_21360876_21360858	ENSMUST00000127554_Gm5124	121	231	307	318	262	273	355
Irak1_ENSMUST00000126583_74022580_74022598	ENSMUST00000126583_Irak1	107	377	425	410	352	351	407
Tceal8_ENSMUST00000060101_136172356_136172338	ENSMUST00000060101_Tceal8	134	488	501	588	559	446	520
Gab3_ENSMUST00000129495_75085855_75085837	ENSMUST00000129495_Gab3	118	326	367	337	202	388	414
1700019B21Rik_ENSMUST00000129479_62527189_62527171	ENSMUST00000129479_1700019B21Rik	90	397	300	468	277	383	269
Ebp_ENSMUST00000033509_8193867_8193849	ENSMUST00000033509_Ebp	50	169	178	84	71	157	146
Timm8a1_ENSMUST00000054213_134541765_134541783	ENSMUST00000054213_Timm8a1	118	446	460	479	402	419	494
Txlng_ENSMUST00000112314_162813101_162813119	ENSMUST00000112314_Txlng	129	426	651	414	436	382	488
Bcorl1_ENSMUST00000136348_48341229_48341247	ENSMUST00000136348_Bcorl1	200	873	766	860	718	810	941
Slc35a2_ENSMUST00000208718_7892296_7892314	ENSMUST00000208718_Slc35a2	129	335	429	275	305	459	544
Syn1_ENSMUST00000081893_20921122_20921140	ENSMUST00000081893_Syn1	117	345	399	508	404	370	458
Pfkfb1_ENSMUST00000112713_150594454_150594436	ENSMUST00000112713_Pfkfb1	21	45	31	35	46	33	23
Tmem28_ENSMUST00000096363_99820775_99820793	ENSMUST00000096363_Tmem28	118	512	388	521	310	469	486
Mid1_ENSMUST00000036753_169828099_169828117	ENSMUST00000036753_Mid1	165	536	506	460	515	557	620
Rap2c_ENSMUST00000053593_51018132_51018150	ENSMUST00000053593_Rap2c	93	323	377	401	339	275	329
Phf8_ENSMUST00000141715_151554176_151554194	ENSMUST00000141715_Phf8	181	441	622	592	595	698	687
1700013H16Rik_ENSMUST00000067940_53758131_53758149	ENSMUST00000067940_1700013H16Rik	169	503	599	528	577	596	674
Avpr2_ENSMUST00000033765_73891525_73891543	ENSMUST00000033765_Avpr2	224	770	728	652	517	671	749
Tceal6_ENSMUST00000033783_135210771_135210789	ENSMUST00000033783_Tceal6	146	495	482	549	461	374	404
Aifm1_ENSMUST00000124623_48486913_48486931	ENSMUST00000124623_Aifm1	114	346	448	423	494	443	476
Fmr1_ENSMUST00000114657_68678627_68678645	ENSMUST00000114657_Fmr1	106	437	431	659	497	484	536
Gm14660_ENSMUST00000119809_60817826_60817808	ENSMUST00000119809_Gm14660	19	84	65	81	128	74	94
Zmym3_ENSMUST00000129586_101415094_101415076	ENSMUST00000129586_Zmym3	135	311	344	339	244	369	392
negative_control_123_123_123	NA_negative_control	107	348	369	267	321	264	308
Morf4l2_ENSMUST00000152150_136743017_136742999	ENSMUST00000152150_Morf4l2	70	218	218	198	201	212	289
Kis2_ENSMUST00000143479_52744795_52744777	ENSMUST00000143479_Kis2	66	202	172	262	163	187	206
Nhs_ENSMUST00000087085_162159979_162159997	ENSMUST00000087085_Nhs	100	252	340	307	311	314	406
Slc25a53_ENSMUST00000154484_137030424_137030442	ENSMUST00000154484_Slc25a53	50	124	163	284	232	214	233
Adgrg4_ENSMUST00000136396_56893852_56893870	ENSMUST00000136396_Adgrg4	81	195	211	190	161	220	217
Tfe3_ENSMUST00000137467_7762681_7762699	ENSMUST00000137467_Tfe3	205	549	601	598	561	669	844
Xiap_ENSMUST00000115095_42068349_42068367	ENSMUST00000115095_Xiap	106	385	555	295	498	421	611
Ube2a_ENSMUST00000016452_36874252_36874270	ENSMUST00000016452_Ube2a	180	566	787	567	601	527	701
3010001F23Rik_ENSMUST00000130625_152368033_152368051	ENSMUST00000130625_3010001F23Rik	167	410	428	509	453	469	527
Ripply1_ENSMUST00000101217_139782559_139782577	ENSMUST00000101217_Ripply1	193	851	780	644	434	809	774
Lrch2_ENSMUST00000134265_147498273_147498255	ENSMUST00000134265_Lrch2	87	303	312	276	239	326	359
Phf6_ENSMUST00000177780_52924292_52924310	ENSMUST00000177780_Phf6	119	391	411	416	417	332	360
Dgkk_ENSMUST00000145302_6873331_6873313	ENSMUST00000145302_Dgkk	102	186	321	381	339	317	409
Ppp1r2-ps7_ENSMUST00000185057_22461221_22461203	ENSMUST00000185057_Ppp1r2-ps7	121	384	425	335	295	395	374
Nono_ENSMUST00000147498_101442391_101442409	ENSMUST00000147498_Nono	119	367	348	366	350	316	379
Smc1a_ENSMUST00000135172_152036273_152036291	ENSMUST00000135172_Smc1a	141	541	538	554	447	459	480
Hsf3_ENSMUST00000146965_96338963_96338981	ENSMUST00000146965_Hsf3	131	437	427	458	367	419	537
Klf4_ENSMUST00000132746_55533011_55533029	ENSMUST00000132746_Klf4	156	273	446	483	419	419	491
Gm14820_ENSMUST00000145941_8042566_8042548	ENSMUST00000145941_Gm14820	89	382	405	252	296	239	328
Zdhhc9_ENSMUST00000127440_48209118_48209136	ENSMUST00000127440_Zdhhc9	157	445	538	429	362	456	540
Araf_ENSMUST00000001155_20848460_20848478	ENSMUST00000001155_Araf	115	412	500	332	371	432	409
Magea6_ENSMUST00000112562_154936236_154936254	ENSMUST00000112562_Magea6	156	352	452	419	480	376	461
Rbm3_ENSMUST00000155599_8143143_8143161	ENSMUST00000155599_Rbm3	64	261	171	319	226	290	284
Alg13_ENSMUST00000149811_144356713_144356731	ENSMUST00000149811_Alg13	32	125	106	127	87	103	134
Ccdc22_ENSMUST00000033483_7605537_7605555	ENSMUST00000033483_Ccdc22	155	486	503	414	340	468	467
Bgn_ENSMUST00000133394_73483564_73483582	ENSMUST00000133394_Bgn	65	126	243	154	159	159	300
Cask_ENSMUST00000128012_13678024_13678006	ENSMUST00000128012_Cask	81	256	272	353	298	229	259
Tmsb15a_ENSMUST00000113154_135725515_135725497	ENSMUST00000113154_Tmsb15a	202	531	608	733	533	406	566
5530601H04Rik_ENSMUST00000154334_105070539_105070521	ENSMUST00000154334_5530601H04Rik	89	255	241	307	284	222	313
Alg13_ENSMUST00000197316_144317937_144317955	ENSMUST00000197316_Alg13	90	246	315	326	344	246	348
1700019B21Rik_ENSMUST00000133350_62516405_62516387	ENSMUST00000133350_1700019B21Rik	135	545	470	399	317	562	483
Gm15104_ENSMUST00000165760_150313686_150313668	ENSMUST00000165760_Gm15104	42	105	76	84	65	119	177
Ubl4a_ENSMUST00000178691_74373380_74373398	ENSMUST00000178691_Ubl4a	223	659	761	1077	778	703	772
Cnksr2_ENSMUST00000139664_157867169_157867151	ENSMUST00000139664_Cnksr2	127	414	435	291	287	318	375
Klhl4_ENSMUST00000113371_114474187_114474205	ENSMUST00000113371_Klhl4	183	417	367	597	478	514	503
Bcorl1_ENSMUST00000142160_48369267_48369249	ENSMUST00000142160_Bcorl1	166	651	724	582	479	609	671
Car5b_ENSMUST00000126650_164028113_164028131	ENSMUST00000126650_Car5b	178	521	530	572	462	478	467
Gm14379_ENSMUST00000128858_7375774_7375756	ENSMUST00000128858_Gm14379	156	510	483	496	479	550	591
Zfp185_ENSMUST00000134588_72988186_72988204	ENSMUST00000134588_Zfp185	173	522	583	582	547	571	615
Rpl3-ps2_ENSMUST00000117131_74170208_74170190	ENSMUST00000117131_Rpl3-ps2	83	240	272	345	253	198	234
Gria3_ENSMUST00000076349_41401242_41401260	ENSMUST00000076349_Gria3	99	219	284	238	298	317	349
Nkrf_ENSMUST00000057093_36903542_36903560	ENSMUST00000057093_Nkrf	90	261	340	223	233	255	284
Cdk16_ENSMUST00000122944_20695676_20695658	ENSMUST00000122944_Cdk16	89	290	291	244	220	268	289
Atp2b3_ENSMUST00000033744_73502861_73502879	ENSMUST00000033744_Atp2b3	128	392	483	452	341	443	504
Slc35a2_ENSMUST00000115660_7883795_7883813	ENSMUST00000115660_Slc35a2	42	113	209	178	170	155	151
Xkrx_ENSMUST00000033611_134162074_134162092	ENSMUST00000033611_Xkrx	48	133	179	198	210	165	218
Usp9x_ENSMUST00000133997_13160335_13160317	ENSMUST00000133997_Usp9x	111	385	383	458	315	505	489
Gm14707_ENSMUST00000152793_76244684_76244702	ENSMUST00000152793_Gm14707	124	285	258	353	241	301	248
Pnck_ENSMUST00000114472_73660147_73660165	ENSMUST00000114472_Pnck	135	471	467	375	322	468	460
Sytl4_ENSMUST00000113297_133981992_133982010	ENSMUST00000113297_Sytl4	97	222	324	255	188	268	258
Nxf3_ENSMUST00000080929_136085407_136085425	ENSMUST00000080929_Nxf3	41	106	108	89	89	164	192
Tro_ENSMUST00000151403_150657492_150657510	ENSMUST00000151403_Tro	117	510	410	434	406	366	461
C330007P06Rik_ENSMUST00000127966_36857244_36857262	ENSMUST00000127966_C330007P06Rik	201	688	635	723	505	741	616
Atrx_ENSMUST00000143361_105802336_105802354	ENSMUST00000143361_Atrx	98	374	395	332	258	374	418
Lrch2_ENSMUST00000136789_147554191_147554209	ENSMUST00000136789_Lrch2	29	159	211	95	101	85	149
Nhsl2_ENSMUST00000129185_102072749_102072731	ENSMUST00000129185_Nhsl2	151	430	411	527	478	397	418
Mum1l1_ENSMUST00000113043_139209973_139209991	ENSMUST00000113043_Mum1l1	123	297	539	314	297	309	459
Uba1_ENSMUST00000136915_20680477_20680459	ENSMUST00000136915_Uba1	257	526	699	746	506	645	711
Ammecr1_ENSMUST00000041317_142966906_142966924	ENSMUST00000041317_Ammecr1	155	636	623	585	468	527	617
Dcaf12l2_ENSMUST00000115057_44368420_44368438	ENSMUST00000115057_Dcaf12l2	190	604	570	525	414	686	797
Bex1_ENSMUST00000113120_136215751_136215769	ENSMUST00000113120_Bex1	151	454	472	430	322	434	503
Gk_ENSMUST00000124386_85738036_85738018	ENSMUST00000124386_Gk	98	295	410	427	347	266	315
Thoc2_ENSMUST00000047037_41911910_41911928	ENSMUST00000047037_Thoc2	108	462	397	224	264	424	443
Rps6ka6_ENSMUST00000096348_111463244_111463262	ENSMUST00000096348_Rps6ka6	131	460	777	681	515	456	677
Il2rg_ENSMUST00000135038_101267718_101267700	ENSMUST00000135038_Il2rg	78	286	256	430	314	262	276
Rps6ka6_ENSMUST00000156639_111536646_111536628	ENSMUST00000156639_Rps6ka6	189	362	601	555	530	399	602
Gm14843_ENSMUST00000119596_101479226_101479208	ENSMUST00000119596_Gm14843	88	273	316	222	263	173	258
Fam90a1b_ENSMUST00000044989_94366973_94366955	ENSMUST00000044989_Fam90a1b	13	12	0	15	10	5	8
Pfkfb1_ENSMUST00000153221_150588158_150588176	ENSMUST00000153221_Pfkfb1	104	332	236	325	178	317	318
Ctps2_ENSMUST00000033727_162901495_162901513	ENSMUST00000033727_Ctps2	93	208	221	336	290	344	358
Yipf6_ENSMUST00000113811_98936036_98936018	ENSMUST00000113811_Yipf6	60	198	244	322	301	279	306
Gm8424_ENSMUST00000117716_150926294_150926312	ENSMUST00000117716_Gm8424	101	240	275	242	230	304	357
Taz_ENSMUST00000153459_74287497_74287479	ENSMUST00000153459_Taz	13	54	27	54	51	57	29
Flna_ENSMUST00000150554_74228676_74228658	ENSMUST00000150554_Flna	89	266	317	365	320	289	362
Bcorl1_ENSMUST00000136348_48341347_48341365	ENSMUST00000136348_Bcorl1	140	512	402	526	410	499	364
A230072C01Rik_ENSMUST00000123462_20961387_20961369	ENSMUST00000123462_A230072C01Rik	63	190	181	152	134	152	180
Cybb_ENSMUST00000164685_9469655_9469673	ENSMUST00000164685_Cybb	140	411	505	464	365	614	678
Huwe1_ENSMUST00000139386_151800557_151800575	ENSMUST00000139386_Huwe1	69	242	265	273	253	341	290
Hs6st2_ENSMUST00000088172_51681791_51681809	ENSMUST00000088172_Hs6st2	102	284	317	324	292	303	296
Ftx_ENSMUST00000130063_103623923_103623905	ENSMUST00000130063_Ftx	104	332	336	385	287	425	482
Arhgef6_ENSMUST00000114735_57281980_57281998	ENSMUST00000114735_Arhgef6	111	343	347	357	305	351	445
4930519F16Rik_ENSMUST00000127012_103311957_103311939	ENSMUST00000127012_4930519F16Rik	23	97	60	41	78	66	70
Cetn2_ENSMUST00000033713_72917020_72917038	ENSMUST00000033713_Cetn2	96	205	280	397	390	227	346
Irak1_ENSMUST00000132144_74023299_74023281	ENSMUST00000132144_Irak1	101	218	261	343	236	248	273
Rhox2-ps_ENSMUST00000117421_37683739_37683721	ENSMUST00000117421_Rhox2-ps	70	239	206	257	270	290	322
Mbtps2_ENSMUST00000134211_157579972_157579990	ENSMUST00000134211_Mbtps2	67	189	246	241	201	262	267
L1cam_ENSMUST00000141221_73896295_73896277	ENSMUST00000141221_L1cam	2	4	13	0	0	5	0
2210013O21Rik_ENSMUST00000140575_153723501_153723519	ENSMUST00000140575_2210013O21Rik	21	66	67	34	51	51	58
Aifm1_ENSMUST00000143466_48513595_48513613	ENSMUST00000143466_Aifm1	59	290	304	443	392	312	358
Rbm41_ENSMUST00000113011_139998932_139998950	ENSMUST00000113011_Rbm41	52	180	201	214	164	249	183
Cdkl5_ENSMUST00000087104_160994790_160994808	ENSMUST00000087104_Cdkl5	101	341	311	343	316	328	297
Gm7331_ENSMUST00000118642_162566381_162566399	ENSMUST00000118642_Gm7331	106	283	331	347	371	290	393
Ints6l_ENSMUST00000134138_56454774_56454792	ENSMUST00000134138_Ints6l	84	195	239	380	286	239	260
Igsf1_ENSMUST00000033442_49797786_49797804	ENSMUST00000033442_Igsf1	113	433	502	519	426	372	436
Gata1_ENSMUST00000125418_7978537_7978519	ENSMUST00000125418_Gata1	57	228	331	280	181	266	272
Mbtps2_ENSMUST00000134211_157579980_157579998	ENSMUST00000134211_Mbtps2	36	170	145	118	124	95	139
Cnksr2_ENSMUST00000139664_157867013_157866995	ENSMUST00000139664_Cnksr2	101	281	344	348	261	346	324
Cd99l2_ENSMUST00000148177_71492858_71492876	ENSMUST00000148177_Cd99l2	98	323	421	290	291	278	244
Pfkfb1_ENSMUST00000154528_150625181_150625163	ENSMUST00000154528_Pfkfb1	80	224	247	286	239	202	253
Mpp1_ENSMUST00000135285_75117960_75117978	ENSMUST00000135285_Mpp1	81	259	286	199	161	228	322
Tmem47_ENSMUST00000026760_81070561_81070579	ENSMUST00000026760_Tmem47	121	353	403	544	423	445	440
Hcfc1_ENSMUST00000128325_73957691_73957709	ENSMUST00000128325_Hcfc1	224	585	766	519	531	534	734
Gria3_ENSMUST00000076349_41401218_41401236	ENSMUST00000076349_Gria3	110	478	468	299	275	525	493
Thoc2_ENSMUST00000152921_41921089_41921071	ENSMUST00000152921_Thoc2	30	114	135	86	87	47	79
Col4a6_ENSMUST00000137051_141208026_141208008	ENSMUST00000137051_Col4a6	34	89	82	172	141	168	192
Arhgef6_ENSMUST00000151768_57241110_57241128	ENSMUST00000151768_Arhgef6	16	38	68	75	56	66	68
Arhgap36_ENSMUST00000151128_49485597_49485579	ENSMUST00000151128_Arhgap36	52	235	218	243	144	249	217
Dgkk_ENSMUST00000067410_6778534_6778552	ENSMUST00000067410_Dgkk	98	208	206	199	217	261	286
1700019B21Rik_ENSMUST00000129479_62527070_62527088	ENSMUST00000129479_1700019B21Rik	39	191	151	218	139	138	176
Smarca1_ENSMUST00000077569_47892601_47892619	ENSMUST00000077569_Smarca1	80	324	252	360	192	481	274
Trappc2_ENSMUST00000154573_166440594_166440612	ENSMUST00000154573_Trappc2	92	394	324	415	376	312	419
Mmgt1_ENSMUST00000059899_56598148_56598166	ENSMUST00000059899_Mmgt1	131	452	517	410	312	367	455
BC065397_ENSMUST00000131947_136743079_136743097	ENSMUST00000131947_BC065397	72	220	300	268	274	203	271
Cenpi_ENSMUST00000125604_134346453_134346471	ENSMUST00000125604_Cenpi	52	146	185	151	170	176	168
Fancb_ENSMUST00000101082_164980478_164980496	ENSMUST00000101082_Fancb	38	163	195	146	171	115	133
Tenm1_ENSMUST00000125231_43429347_43429329	ENSMUST00000125231_Tenm1	74	148	172	215	174	181	209
G6pdx_ENSMUST00000143521_74429026_74429044	ENSMUST00000143521_G6pdx	99	414	337	314	211	317	391
9530051G07Rik_ENSMUST00000127673_153037584_153037566	ENSMUST00000127673_9530051G07Rik	131	404	467	660	584	565	566
4930453H23Rik_ENSMUST00000155208_21221645_21221627	ENSMUST00000155208_4930453H23Rik	8	37	29	14	6	39	33
Ube2dnl2_ENSMUST00000062695_114907268_114907286	ENSMUST00000062695_Ube2dnl2	126	318	251	315	242	283	319
Heph_ENSMUST00000033553_96455211_96455229	ENSMUST00000033553_Heph	64	170	159	246	131	133	155
Cldn34c1_ENSMUST00000113343_123103341_123103323	ENSMUST00000113343_Cldn34c1	17	118	55	81	42	46	44
Araf_ENSMUST00000123219_20850863_20850845	ENSMUST00000123219_Araf	37	56	103	82	108	64	67
Dmd_ENSMUST00000139998_84076589_84076571	ENSMUST00000139998_Dmd	22	45	110	55	60	61	74
Gm14542_ENSMUST00000118460_37037716_37037734	ENSMUST00000118460_Gm14542	87	292	299	343	251	310	265
Zfp711_ENSMUST00000151972_112600329_112600311	ENSMUST00000151972_Zfp711	40	94	146	203	133	114	122
Fgf13_ENSMUST00000145767_59567998_59567980	ENSMUST00000145767_Fgf13	84	431	431	203	227	408	444
Fmr1nb_ENSMUST00000071848_68761839_68761857	ENSMUST00000071848_Fmr1nb	12	10	42	27	27	39	65
Gdi1_ENSMUST00000015435_74304861_74304843	ENSMUST00000015435_Gdi1	36	156	215	169	153	223	227
Akap17b_ENSMUST00000051906_36645419_36645437	ENSMUST00000051906_Akap17b	71	259	274	191	183	229	336
Gm371_ENSMUST00000142240_94999024_94999042	ENSMUST00000142240_Gm371	14	73	63	40	37	26	40
Usp9x_ENSMUST00000133997_13160613_13160595	ENSMUST00000133997_Usp9x	13	35	34	54	40	34	34
Tro_ENSMUST00000165192_150652909_150652891	ENSMUST00000165192_Tro	4	20	14	4	6	28	20
Cdk16_ENSMUST00000148757_20696291_20696273	ENSMUST00000148757_Cdk16	107	378	361	223	201	300	403
Hcfc1_ENSMUST00000114372_73966740_73966758	ENSMUST00000114372_Hcfc1	97	373	267	448	300	293	312
Ccnb3_ENSMUST00000115752_7041773_7041791	ENSMUST00000115752_Ccnb3	63	193	140	252	266	168	174
Araf_ENSMUST00000123219_20850636_20850618	ENSMUST00000123219_Araf	12	13	5	36	30	15	20
Pet2_ENSMUST00000113959_89410051_89410069	ENSMUST00000113959_Pet2	12	48	66	40	52	80	77
Txlng_ENSMUST00000112314_162812769_162812787	ENSMUST00000112314_Txlng	43	150	93	96	84	113	167
5730405O15Rik_ENSMUST00000127521_13041900_13041882	ENSMUST00000127521_5730405O15Rik	6	37	49	13	5	32	29
Cask_ENSMUST00000128012_13677989_13678007	ENSMUST00000128012_Cask	51	156	216	133	197	170	191
negative_control_105_105_105	NA_negative_control	17	29	28	54	50	38	57
Flna_ENSMUST00000127924_74229269_74229287	ENSMUST00000127924_Flna	17	12	27	25	57	32	34
Plac1_ENSMUST00000074861_53240249_53240267	ENSMUST00000074861_Plac1	28	95	115	51	41	119	85
Sh3kbp1_ENSMUST00000112453_159840336_159840354	ENSMUST00000112453_Sh3kbp1	73	172	214	274	225	199	236
Plac1_ENSMUST00000074861_53240196_53240214	ENSMUST00000074861_Plac1	70	202	247	291	172	165	227
A230072E10Rik_ENSMUST00000176662_151311918_151311900	ENSMUST00000176662_A230072E10Rik	63	187	196	197	203	188	184
Brcc3_ENSMUST00000124321_75433668_75433686	ENSMUST00000124321_Brcc3	12	18	21	71	84	22	53
Huwe1_ENSMUST00000139245_151923986_151923968	ENSMUST00000139245_Huwe1	10	34	45	78	50	43	41
Hdac6_ENSMUST00000137499_7947887_7947905	ENSMUST00000137499_Hdac6	94	226	285	292	270	220	304
DXBay18_ENSMUST00000080324_73149659_73149677	ENSMUST00000080324_DXBay18	72	230	135	204	94	176	121
Xiap_ENSMUST00000055483_42070798_42070780	ENSMUST00000055483_Xiap	58	167	202	230	201	158	197
Flna_ENSMUST00000156766_74226605_74226623	ENSMUST00000156766_Flna	9	32	28	19	20	30	27
Maged1_ENSMUST00000141702_94538975_94538993	ENSMUST00000141702_Maged1	4	9	0	49	19	37	38
3632454L22Rik_ENSMUST00000153610_135036226_135036208	ENSMUST00000153610_3632454L22Rik	115	299	410	388	255	318	398
Gm14822_ENSMUST00000122247_104746143_104746125	ENSMUST00000122247_Gm14822	73	250	285	245	177	235	261
Vgll1_ENSMUST00000033465_57087741_57087759	ENSMUST00000033465_Vgll1	50	118	163	216	141	132	160
Snord61_ENSMUST00000083176_57391945_57391927	ENSMUST00000083176_Snord61	22	62	76	94	44	40	64
Frmpd3_ENSMUST00000044702_140381559_140381577	ENSMUST00000044702_Frmpd3	15	74	89	50	41	50	48
Diaph2_ENSMUST00000127577_129749607_129749589	ENSMUST00000127577_Diaph2	17	60	115	68	72	29	13
