sgRNA	Gene	R1_Bottom	R1_Top	R1_Unsorted	R2_Bottom	R2_Top	R2_Unsorted	R3_Bottom	R3_Top	R3_Unsorted
Nlgn3_ENSMUST00000118111_101299139_101299157	ENSMUST00000118111_Nlgn3	1347.2963360801766	1430.3067697928539	1332.759286979403	1416.1602298594264	1449.4094545269138	1456.4322936380004	1182.754839654027	1281.3244913568894	1272.4970802594114
Nlgn3_ENSMUST00000118111_101299135_101299153	ENSMUST00000118111_Nlgn3	267.9466650744858	748.7238851831725	451.99606900463414	399.59870051847383	770.2629635204597	488.7139474207512	288.54647054361527	854.5487074652561	497.12455572808483
Nlgn3_ENSMUST00000118111_101299076_101299094	ENSMUST00000118111_Nlgn3	1615.2430011546624	1475.067436841848	1463.4219621734621	1408.4756394648405	1355.4749467805163	1369.0463560197204	1432.2570683089023	1392.0069960577569	1504.6657676047914
Nlgn3_ENSMUST00000118111_101298980_101298998	ENSMUST00000118111_Nlgn3	2112.2408476637893	2039.6622143916586	2005.4300963117814	1827.8347152836782	1614.7341881605735	1702.4075254524182	1979.8287533339146	1900.5482338725535	1968.1170022675158
Nlgn3_ENSMUST00000118111_101298976_101298994	ENSMUST00000118111_Nlgn3	655.8210713718262	648.012384322936	692.9961143625654	530.2367372264364	698.8727376331975	619.2534344801571	604.7095999841442	657.1150504312764	637.1346801577415
Nlgn3_ENSMUST00000118111_101298947_101298965	ENSMUST00000118111_Nlgn3	833.0116079533409	531.0242772630653	609.7591509056092	547.8015152712045	372.9199957531982	476.8467213244416	708.5101454932335	487.60130449301084	612.322759372739
Med12_ENSMUST00000156131_101282679_101282697	ENSMUST00000156131_Med12	3014.3999820879653	2833.146766623825	2894.9041592994877	2785.1151187235387	2699.677752631465	2525.5614810418956	2608.345817884364	2484.8720875185745	2591.9595820047202
Med12_ENSMUST00000156131_101282647_101282629	ENSMUST00000156131_Med12	821.1268768411662	1049.8410998764048	801.3977411902292	793.7084078979576	884.8630629710647	816.6809231733083	858.9733215522804	850.560148737297	775.3725245313266
Med12_ENSMUST00000156131_101282566_101282548	ENSMUST00000156131_Med12	418.12644912833065	523.9032620507253	433.60650731065545	399.59870051847383	379.495411295446	480.083237532526	364.7303571557909	479.62418703709244	434.2086137375429
Med12_ENSMUST00000156131_101282525_101282507	ENSMUST00000156131_Med12	2009.5999880586435	2024.4028960795017	2016.076684660927	1576.4388295179351	1544.2833073507752	1398.1750018924804	1718.898941687213	1875.6197418228085	1774.938476155711
Med12_ENSMUST00000156131_101282487_101282505	ENSMUST00000156131_Med12	800.598704920137	854.5218254807946	673.6386810004825	699.2977259073292	867.954851576713	728.2161468190002	813.262989584975	773.7803932240827	854.238987026513
Med12_ENSMUST00000156131_101282385_101282403	ENSMUST00000156131_Med12	2034.4498803841	2020.333744529593	1968.650972923824	2106.6755667443717	2205.5822418854136	2146.8890846960153	2116.9597492358307	2278.4641733466865	2033.6913643421651
Apool_ENSMUST00000154378_112311277_112311295	ENSMUST00000154378_Apool	751.9793503703311	1449.6352396549196	962.0644380955167	659.776975306601	1182.6354525271447	797.2618259248017	813.262989584975	1625.3376816433695	985.3877111758117
Apool_ENSMUST00000154378_112311273_112311291	ENSMUST00000154378_Apool	1111.7625740388946	1114.9475246749416	964.9680530998291	1040.7130991525087	1038.9156556751566	1161.9093187023159	1154.185882174461	1218.504691391532	1055.39277339064
Apool_ENSMUST00000154378_112311258_112311276	ENSMUST00000154378_Apool	1124.7277352521762	1237.022071172198	1132.4098516818456	932.0310350005062	1153.5157551257616	1192.116803311104	1063.7175168225024	1056.968062909185	1082.8631142597499
Apool_ENSMUST00000154378_112311221_112311239	ENSMUST00000154378_Apool	663.3840820795738	581.888671636922	611.6948942418175	478.6402017199302	381.3741014503739	592.2824660794535	632.3262588810578	680.0492631170417	650.4267805782786
Apool_ENSMUST00000154378_112311188_112311206	ENSMUST00000154378_Apool	227.97075133353428	258.3911234191927	222.61048366395258	136.1270298469526	155.9312828590199	159.66813293216597	279.0234847170933	230.33926653964315	246.34692779395291
Apool_ENSMUST00000154378_112311183_112311201	ENSMUST00000154378_Apool	370.5875246796316	449.64124626489433	403.60248559942704	385.3273183570997	356.0117843588466	348.46491173709194	266.6436031426148	348.998888696429	312.80742989663804
Zfp711_ENSMUST00000151972_112600525_112600543	ENSMUST00000151972_Zfp711	2359.659340817246	2305.174353023191	2367.41410018273	2061.6658230046532	2021.4706067024747	1924.6483050742168	2288.373494113226	2395.129516139493	2218.894630201648
Zfp711_ENSMUST00000151972_112600487_112600505	ENSMUST00000151972_Zfp711	1163.623218892021	1297.042056533349	1263.0725268759047	1181.2313235106533	1310.3863830622454	1218.0089329757795	1175.1364509928094	1272.3502342189813	1286.6753207079842
Zfp711_ENSMUST00000151972_112600482_112600500	ENSMUST00000151972_Zfp711	1495.315259931808	1541.1911495278619	1607.6348407209791	1970.548536897419	1913.4459227941175	2008.7977264844124	1523.677732243513	1665.2232689229613	1616.3194111373025
Zfp711_ENSMUST00000151972_112600529_112600511	ENSMUST00000151972_Zfp711	1760.0206347029732	1631.729771513327	1478.9079088631283	1962.863946502833	1845.8130772167112	1774.6897207663042	1672.2363111372554	1599.4120499116348	1599.4827506046222
Zfp711_ENSMUST00000151972_112600390_112600408	ENSMUST00000151972_Zfp711	341.415911949748	450.6585341523715	473.28924570292526	234.92890634877307	460.2790879573479	338.7553631128386	412.3452862884007	487.60130449301084	512.1889362046935
Zfp711_ENSMUST00000151972_112600329_112600311	ENSMUST00000151972_Zfp711	124.24946162728172	95.62506142285083	141.30926354320468	131.73583533576058	190.68705072518696	143.48555189174374	141.89248881517713	113.67392374683688	108.10908342036782
Gm1848_ENSMUST00000120711_21146809_21146791	ENSMUST00000120711_Gm1848	557.5019321711076	609.3554445988048	537.1687757977986	452.29303465277803	367.2839252884143	416.4317521068653	500.90905447505486	630.1922790175519	580.4217183634502
Gm1848_ENSMUST00000120711_21146783_21146765	ENSMUST00000120711_Gm1848	1434.8111742698272	1628.6779078508955	1529.2372356045437	1440.3117996709825	1657.9440617239163	1473.6937134144507	1490.3472818506862	1581.4635356358183	1594.1659104364076
Gm1848_ENSMUST00000120711_21146761_21146743	ENSMUST00000120711_Gm1848	672.027522888428	495.41920120136547	508.13262575467434	598.3002521499127	629.3612019008634	599.8343372316505	522.8119218760554	565.378199688215	578.6494383073785
Gm1848_ENSMUST00000120711_21146727_21146709	ENSMUST00000120711_Gm1848	1392.6744003266622	1334.681708370003	1430.5143254579214	1408.4756394648405	1355.4749467805163	1506.058875495295	1602.7185146036452	1484.740986482808	1470.992446539431
Gm1848_ENSMUST00000120711_21146672_21146690	ENSMUST00000120711_Gm1848	638.5341897541174	550.3527471251308	603.9519208969843	710.2757121853092	687.6005967036299	680.7472424337616	606.6141971494486	603.2695076038273	721.3179828211427
Gm1848_ENSMUST00000120711_21146622_21146604	ENSMUST00000120711_Gm1848	297.1182778043693	326.5494118801608	401.66674226321874	377.64272796251373	461.2184330348118	428.2989782031749	512.3366374668813	523.4983330446436	461.6789546066528
Gm5124_ENSMUST00000127554_21360876_21360858	ENSMUST00000127554_Gm5124	330.6116109386801	234.99350200721852	297.1366021079715	286.52544185527927	298.7117346335441	282.6557488393749	416.15448061900946	272.21913318321464	314.57970995270966
Gm5124_ENSMUST00000127554_21360831_21360849	ENSMUST00000127554_Gm5124	1253.2989172838852	1274.661723008852	1280.4942169017793	1350.2923121915462	1450.3487996043777	1216.9300942397515	1465.587518701729	1248.4188818512262	1436.4329854460348
Gm5124_ENSMUST00000127554_21360707_21360725	ENSMUST00000127554_Gm5124	328.4507507364665	415.0534580906717	390.0522822459691	243.7112953711571	373.8593408306621	381.9089125539645	300.9263521180938	352.9874474243882	404.96599281236143
Gm5124_ENSMUST00000127554_21360636_21360618	ENSMUST00000127554_Gm5124	937.8133277607003	792.4672643446893	764.6186178022718	903.4882706777581	724.2350547247249	846.8884077820965	799.9308094278443	753.8375995842866	820.5656659611525
Gm5124_ENSMUST00000127554_21360545_21360563	ENSMUST00000127554_Gm5124	393.2765568028743	336.7222907549322	300.04021711228387	267.8628651827132	262.0772766124491	327.9669757525571	348.5412812507036	296.1504855509698	319.8965501209245
Gm5124_ENSMUST00000127554_21360468_21360486	ENSMUST00000127554_Gm5124	151.26021415495165	156.66233467147902	184.86348860789104	217.364128304005	168.14276886605157	195.26981122109487	172.3660434600474	176.4937237121941	217.99044689680724
Gjb1_ENSMUST00000052130_101377256_101377274	ENSMUST00000052130_Gjb1	239.85548244570907	444.5548068275086	337.78721216834543	244.80909399895512	349.43636881659876	347.3860730010638	202.83959810491766	490.59272353898024	266.7281484387764
Gjb1_ENSMUST00000052130_101377222_101377240	ENSMUST00000052130_Gjb1	813.5638661334186	876.9021590052917	862.3736562807902	1113.167808587177	903.6499645203442	1008.7142181863187	1061.812919657198	797.7117455918377	980.0708710075968
Gjb1_ENSMUST00000052130_101377161_101377179	ENSMUST00000052130_Gjb1	1267.3445085982735	577.8195200870135	903.9921380092683	1393.1064586756684	659.4202443797107	1091.7848008604863	1312.2674468947255	680.0492631170417	1005.7689318206351
Gjb1_ENSMUST00000052130_101377116_101377134	ENSMUST00000052130_Gjb1	465.66537357702975	537.1280045879281	469.4177590305087	535.7257303654264	605.877574964264	538.340529278046	467.578604082228	539.4525679564803	450.15913424218735
Gjb1_ENSMUST00000052130_101377110_101377128	ENSMUST00000052130_Gjb1	652.5797810685058	725.3262637711983	616.5342525823382	539.0191262488204	647.208758372679	559.917303998609	625.6601688024925	684.0378218450008	615.8673194848823
Gjb1_ENSMUST00000052130_101376968_101376986	ENSMUST00000052130_Gjb1	426.76988993718504	415.0534580906717	344.5623138450744	416.0656799354439	394.5249325348696	409.9587196906964	269.50049889057135	374.92452042816376	399.6491526441466
Zfp275_ENSMUST00000114499_73342551_73342569	ENSMUST00000114499_Zfp275	1268.4249386993804	1319.422390057846	1094.6628566257841	1042.9086964081048	1126.2747478793062	1093.9424783325426	1238.9404560305065	1223.4903898014811	1290.2198808201274
Zfp275_ENSMUST00000114499_73342541_73342559	ENSMUST00000114499_Zfp275	767.1053717858263	566.629353324765	694.9318576987737	611.4738356834888	480.0053345840913	448.7969141877097	745.6497902166691	769.7918344961234	768.2834043070402
Zfp275_ENSMUST00000114499_73342499_73342517	ENSMUST00000114499_Zfp275	542.3759107556124	552.3873229000851	582.6587441986933	622.4518219614688	681.964526238846	591.2036273434253	450.4372295944885	529.4811711365824	428.8917735693281
Zfp275_ENSMUST00000114499_73342465_73342483	ENSMUST00000114499_Zfp275	341.415911949748	263.47756285657834	266.1647087286389	152.5940092639227	200.0805014998267	182.3237463887571	300.9263521180938	308.1161617348473	262.2974482985973
Zfp275_ENSMUST00000114499_73342422_73342440	ENSMUST00000114499_Zfp275	2495.7935335567026	2509.6492184060958	2288.0486233981906	2753.2789585173964	2954.240268624202	2936.59903946862	2357.8912906468363	2642.4201572729626	2519.2960997057844
Zfp275_ENSMUST00000114499_73342322_73342340	ENSMUST00000114499_Zfp275	600.7191362153794	621.5628992485304	500.38965240984123	604.8870439167007	765.5662381331398	758.4236314277883	476.1492913260978	628.1979996535722	597.2583788961305
Zfp92_ENSMUST00000033740_73411060_73411078	ENSMUST00000033740_Zfp92	705.5208560227388	694.8076271468842	630.0844559357962	608.1804398000947	566.425081710777	707.7182108344654	684.7026809269287	673.069285343113	683.2139616156032
Zfp92_ENSMUST00000033740_73411029_73411047	ENSMUST00000033740_Zfp92	1269.505368800487	1266.5234199090348	1280.4942169017793	1108.776614075985	1163.8485509778652	1137.0960277736683	1180.8502424887224	1371.0670627359711	1242.368319306194
Zfp92_ENSMUST00000033740_73410986_73411004	ENSMUST00000033740_Zfp92	555.341071968894	778.2252339200094	811.0764578712707	691.6131355127432	903.6499645203442	715.2700819866624	499.95675589240267	810.6745614577051	705.3674623164983
Zfp92_ENSMUST00000033740_73410961_73410979	ENSMUST00000033740_Zfp92	1721.1251510631287	1820.9453185840744	1609.5705840571875	1905.7784178573365	1747.1818440829938	1623.6522977223633	1662.7133253107336	1592.4320721377062	1726.200774613742
Zfp92_ENSMUST00000033740_73410887_73410905	ENSMUST00000033740_Zfp92	452.7002123637482	657.1679753102302	556.5262091598814	476.44460446433413	502.54961644322674	566.390336414778	481.86308282201094	658.1121901132661	577.7632982793428
Zfp92_ENSMUST00000033740_73410566_73410584	ENSMUST00000033740_Zfp92	528.330319441224	554.4218986750394	505.2290107503619	509.3785632982743	533.548003999538	518.9214320295393	484.71997856996757	600.2780885578579	534.3424369055886
Syp_ENSMUST00000150572_7639314_7639296	ENSMUST00000150572_Syp	737.9337590559428	599.1825657240335	701.7069593755026	782.7304216199775	662.2382796121025	651.6185965610016	622.8032730545359	581.3324346000518	747.9021836622168
Syp_ENSMUST00000150572_7639260_7639242	ENSMUST00000150572_Syp	601.7995663164862	660.2198389726616	711.3856760565441	629.0386137282568	696.0547024008056	627.8841443683824	684.7026809269287	632.1865583815314	706.2536023445341
Syp_ENSMUST00000150572_7639186_7639168	ENSMUST00000150572_Syp	1332.1703146646814	1269.5752835714663	1263.0725268759047	1112.070009959379	937.4663873090473	1150.0420926060062	1183.7071382366792	1270.3559548550015	1249.4574395304805
Syp_ENSMUST00000150572_7638977_7638995	ENSMUST00000150572_Syp	396.5178471061947	381.4829578039262	457.803299013259	436.923853863606	434.9167708658205	401.32800980247123	595.1866141576222	577.3438758720926	599.9167989802378
Syp_ENSMUST00000150572_7638936_7638954	ENSMUST00000150572_Syp	1807.5595591516724	1728.372120823655	1777.980254307308	2271.3453609140724	2338.969242885298	2217.013602537845	1776.9891552289969	1830.7484561332676	1908.7456203891172
Syp_ENSMUST00000150572_7638810_7638828	ENSMUST00000150572_Syp	356.5419333652432	350.9643211796121	368.75910554767796	358.9801512899476	355.07243928138263	336.5976856407823	409.4883905404441	367.94454265423514	367.74811163485776
Gemin8_ENSMUST00000152248_166178348_166178330	ENSMUST00000152248_Gemin8	326.2898905342529	266.52942651900975	341.658698840762	278.8408514606933	190.68705072518696	285.8922650474593	270.45279747322354	302.1333236429085	258.75288818645413
Gemin8_ENSMUST00000152248_166178239_166178257	ENSMUST00000152248_Gemin8	1080.4301011067976	1109.861085237556	1079.176909936118	1366.7592916085162	1245.5715727172312	1307.5525480661158	1322.7427313038997	1060.9566216371443	1159.0711566708287
Gemin8_ENSMUST00000152248_166178038_166178020	ENSMUST00000152248_Gemin8	1365.663647798992	1355.0274661195458	1377.2813837121935	1420.5514243706184	1426.8651726677783	1365.8098398116358	1275.1278021712899	1377.0499008279098	1385.923003847994
Gemin8_ENSMUST00000152248_166177963_166177981	ENSMUST00000152248_Gemin8	355.4615032641364	379.44838202897193	397.7952555908022	373.2515334513217	453.7036724151	434.7720106193438	381.87173164353044	372.93024106418414	416.48581317682687
Gemin8_ENSMUST00000152248_166177918_166177936	ENSMUST00000152248_Gemin8	503.48042711576767	477.108019226777	487.80732072448734	630.1364123560548	675.3891106965982	649.4609190889454	527.5734147893163	551.4182441403578	582.1939984195218
Gemin8_ENSMUST00000152248_166177948_166177966	ENSMUST00000152248_Gemin8	803.8399952234574	979.6482356404824	1025.94396819039	839.8159502654738	1006.0385779639174	858.7556338784061	887.5422790318463	856.5429868292358	871.961787587229
Gpm6b_ENSMUST00000129731_166344726_166344744	ENSMUST00000129731_Gpm6b	1650.8971944911868	1652.0755292628696	1527.3014922683356	1329.434138263384	1564.9488990549828	1334.5235164668195	1640.810457909733	1752.9715609380635	1606.5718708289087
Gpm6b_ENSMUST00000129731_166344722_166344740	ENSMUST00000129731_Gpm6b	838.4137584588749	582.9059595243992	569.1085408452352	626.8430164726608	396.40362268979754	489.79278615677936	578.9975382525349	453.69855530535773	500.669115840228
Gpm6b_ENSMUST00000129731_166344716_166344734	ENSMUST00000129731_Gpm6b	538.0541903511852	413.0188823157174	605.8876642331926	544.5081193878104	565.4857366333131	558.8384652625808	516.14583179749	440.7357394394904	552.0652374663046
Gpm6b_ENSMUST00000129731_166344708_166344726	ENSMUST00000129731_Gpm6b	912.9634354352439	932.8529928165342	1053.0443748973062	1056.0822799416808	1085.8829095483554	1042.1582190031913	1058.9560239092416	921.3570661585726	908.2935287366969
Gpm6b_ENSMUST00000129731_166344688_166344706	ENSMUST00000129731_Gpm6b	396.5178471061947	245.1663808819899	344.5623138450744	236.02670497657107	252.68382583780934	270.78852274306524	253.31142298548403	233.33068558561254	287.1093690835998
Gpm6b_ENSMUST00000129731_166344420_166344438	ENSMUST00000129731_Gpm6b	511.04343782351526	502.5402164137054	550.7189791512566	511.57416055387034	557.0316309361373	557.7596265265527	441.8665423506188	505.54981876882715	546.7483972980897
Trappc2_ENSMUST00000116495_166440532_166440550	ENSMUST00000116495_Trappc2	332.7724711408937	330.61856343006934	309.71893379332533	174.5499818198828	167.2034237885876	163.98348787627856	286.6418733783109	365.9502632902556	364.2035515227146
Trappc2_ENSMUST00000116495_166440505_166440523	ENSMUST00000116495_Trappc2	519.6868786323696	549.3354592376537	589.4338458754222	514.8675564372643	619.9677511262237	667.8011776014239	549.4762821903169	643.1550948834192	556.4959376064835
Trappc2_ENSMUST00000116495_166440458_166440476	ENSMUST00000116495_Trappc2	557.5019321711076	661.2371268601387	592.3374608797346	457.7820277917681	556.0922858586733	488.7139474207512	447.5803338465319	689.0235202549499	575.9910182232712
Trappc2_ENSMUST00000116495_166440435_166440453	ENSMUST00000116495_Trappc2	634.2124693496902	613.4245961487134	468.4498873624045	491.81378525350624	612.4529905065118	598.7554984956223	644.7061404555365	614.2380441057151	538.7731370457675
Trappc2_ENSMUST00000116495_166440344_166440362	ENSMUST00000116495_Trappc2	749.8184901681176	1022.3743269145222	785.911794500563	895.8036802831721	962.8287044005746	869.5440212386876	1117.0462374510255	1012.0967772196442	1046.531373110282
Trappc2_ENSMUST00000116495_166440565_166440547	ENSMUST00000116495_Trappc2	548.8584913622532	492.36733753893407	413.28120228046845	506.0851674148803	467.79384857705963	387.30310623410526	404.7268976271831	478.62704735510266	538.7731370457675
Bgn_ENSMUST00000155231_73491940_73491958	ENSMUST00000155231_Bgn	1002.6391338271081	998.976705502548	1062.7230915783475	921.0530487225261	1074.6107686187877	1130.6229953574996	959.9169713134131	1040.0166883153586	1055.39277339064
Bgn_ENSMUST00000155231_73491936_73491954	ENSMUST00000155231_Bgn	720.646877438234	964.3889173283254	833.3375062376659	685.026343745955	839.7744992527938	716.3489207226905	734.2222072248428	826.6287963695419	751.4467437743599
Bgn_ENSMUST00000155231_73491927_73491945	ENSMUST00000155231_Bgn	1391.5939702255553	1136.3105703119616	1445.0324004794834	1384.3240696532844	1318.8404887594213	1527.635650215858	1599.8616188556887	1282.321631038879	1554.2896091747964
Bgn_ENSMUST00000155231_73491862_73491880	ENSMUST00000155231_Bgn	879.4701023009333	776.1906581450552	761.7150027979594	906.7816665611521	896.1352039006324	790.7887935086328	906.5882506848902	904.405691564746	910.9519488208043
Bgn_ENSMUST00000155231_73491820_73491838	ENSMUST00000155231_Bgn	764.9445115836127	926.7492654916714	968.8395397722458	680.635149234763	828.5023583232262	877.0958923908846	908.4928478501946	827.6259360515317	1005.7689318206351
Bgn_ENSMUST00000155231_73491794_73491812	ENSMUST00000155231_Bgn	589.9148352043115	560.5256259999022	641.6989159530459	758.5788518084214	734.5678505768286	796.1829871887735	778.0279420268438	780.7603709980112	731.0655231295365
Nono_ENSMUST00000033673_101429500_101429518	ENSMUST00000033673_Nono	574.7888137888164	593.0788383991705	540.072390802111	629.0386137282568	664.1169697670305	663.4858226573112	523.7642204587075	642.1579552014294	599.9167989802378
Nono_ENSMUST00000033673_101429487_101429505	ENSMUST00000033673_Nono	418.12644912833065	432.347352177783	451.99606900463414	513.7697578094663	468.73319365452363	484.3985924766386	547.5716850250125	468.6556505352047	471.4264949150466
Nono_ENSMUST00000033673_101429431_101429449	ENSMUST00000033673_Nono	358.7027935674568	433.3646400652602	340.69082717265786	307.38361578344137	270.53138230962486	284.81342631143116	328.5430110150075	434.7529013475516	445.7284341020083
Nono_ENSMUST00000033673_101429400_101429418	ENSMUST00000033673_Nono	1753.5380540963324	1187.1749646858184	1529.2372356045437	1517.1577036168428	1325.4159043016691	1580.4987482812373	1659.8564295627768	1186.5962215678587	1534.7945285580088
Nono_ENSMUST00000033673_101429365_101429383	ENSMUST00000033673_Nono	1105.279993432254	1005.0804328274108	922.3816997032469	1106.581016820389	1196.7256286891045	1268.7143535691025	1219.8944843774625	1042.0109676793381	1105.0166149606448
Nono_ENSMUST00000033673_101429296_101429314	ENSMUST00000033673_Nono	382.47225579180633	407.93244287833176	387.14866724165665	245.90689262675312	355.07243928138263	309.62671724007856	540.9055949464471	489.5955838569904	493.57999561594164
Gm1720_ENSMUST00000135086_166661870_166661888	ENSMUST00000135086_Gm1720	641.7754800574378	716.1706727839041	722.0322644056896	755.2854559250275	783.4137946049553	785.394599828492	668.5136050218413	799.7060249558174	731.0655231295365
Gm1720_ENSMUST00000135086_166661739_166661757	ENSMUST00000135086_Gm1720	1133.3711760610306	1072.2214334009018	1062.7230915783475	1247.0992411785337	1346.0814960058765	1363.6521623395795	924.6819237552819	1142.7220755603075	1196.2890378483326
Gm1720_ENSMUST00000135086_166661651_166661669	ENSMUST00000135086_Gm1720	796.2769845157098	853.5045375933175	775.2652061514174	923.2486459781222	955.3139437808628	959.0876363290239	860.8779187175847	798.7088852738276	910.0658087927685
Gm1720_ENSMUST00000135086_166661584_166661566	ENSMUST00000135086_Gm1720	482.95225519473854	372.327366816632	412.3133306123643	341.4153732451795	351.31505897152675	354.93794415326084	467.578604082228	336.03607283056164	364.2035515227146
Gm1720_ENSMUST00000135086_166661505_166661487	ENSMUST00000135086_Gm1720	1003.7195639282149	1298.0593444208262	1051.1086315610978	1014.3659320853566	1013.5533385836293	1005.4777019782343	1139.901403434678	1308.2472627706138	1024.377872409387
Gm1720_ENSMUST00000135086_166661723_166661741	ENSMUST00000135086_Gm1720	441.89591135268023	534.0761409254967	567.172797509027	411.6744854242519	498.79223613337086	431.5354944112594	428.534362193488	540.44970763847	456.36211443843797
Itgb1bp2_ENSMUST00000033674_101449012_101449030	ENSMUST00000033674_Itgb1bp2	876.2288119976129	870.7984316804288	781.0724361600422	992.4099595293965	972.2221551752143	982.8220885216432	857.068724386976	908.3942502927052	893.2291482600882
Itgb1bp2_ENSMUST00000033674_101448979_101448997	ENSMUST00000033674_Itgb1bp2	155.58193455937885	149.54131945913906	145.18075021562123	174.5499818198828	156.87062793648386	194.1909724850667	155.22466897230788	185.46798085010226	181.65870574733938
Itgb1bp2_ENSMUST00000033674_101448970_101448988	ENSMUST00000033674_Itgb1bp2	405.1612879150491	450.6585341523715	436.5101223149679	418.2612771910399	446.1889117953882	495.1869798369201	401.87000187922655	482.61560608306183	358.00057132646396
Itgb1bp2_ENSMUST00000033674_101448956_101448974	ENSMUST00000033674_Itgb1bp2	695.7969851127776	810.7784463192778	714.2892910608565	601.5936480333067	757.112132435964	611.7015633279601	551.3808793556212	623.2123012436232	641.5653802979206
Itgb1bp2_ENSMUST00000033674_101448937_101448955	ENSMUST00000033674_Itgb1bp2	970.2262307939043	862.6601285806117	1026.9118398584942	860.6741241936359	779.6564142950995	784.3157610924638	1052.289933830676	875.488640787042	1095.269074652251
Itgb1bp2_ENSMUST00000033674_101448931_101448949	ENSMUST00000033674_Itgb1bp2	1452.098055887536	1312.3013748455062	1360.827565354423	1278.9354013846757	1356.4142918579803	1212.6147392956389	1276.0801007539421	1445.8525388852058	1489.601387128183
Gm14843_ENSMUST00000119596_101479300_101479318	ENSMUST00000119596_Gm14843	583.4322545976707	560.5256259999022	558.4619524960897	524.7477440874463	523.2152081474342	654.8551127690861	524.7165190413598	635.1779774275008	661.0604609147082
Gm14843_ENSMUST00000119596_101479286_101479268	ENSMUST00000119596_Gm14843	2160.860202213595	2200.3937006130463	1995.75137963074	1295.402380801646	1129.0927831116983	1563.237328504787	2080.772403095047	2142.8531765960743	2146.231147902712
Gm14843_ENSMUST00000119596_101479226_101479208	ENSMUST00000119596_Gm14843	215.00559012025272	277.71959328125826	305.8474471209087	167.96319005309476	208.5346071970025	283.73458757540305	245.69303432426645	172.5051649842349	228.62412723323686
Gm14843_ENSMUST00000119596_101479198_101479180	ENSMUST00000119596_Gm14843	1170.1057994986618	1190.2268283482497	1145.9600550353036	877.141103610606	851.0466401823616	1069.129187403895	1095.143370050025	1172.6362660200016	1064.254173670998
Gm14843_ENSMUST00000119596_101478986_101478968	ENSMUST00000119596_Gm14843	306.8421487143305	312.3073814554809	286.4900137588259	312.8726089224314	334.4068475771752	321.4939433363882	329.4953095976597	363.95598392627596	286.223229055564
Gm14843_ENSMUST00000119596_101478919_101478901	ENSMUST00000119596_Gm14843	1104.1995633311471	883.0058863301545	966.9037964360375	922.1508473503242	957.1926339357907	983.9009272576714	1188.4686311499402	938.3084407523992	1144.892916222256
Taf1_ENSMUST00000149274_101532757_101532775	ENSMUST00000149274_Taf1	648.2580606640786	691.7557634844528	776.2330778195216	681.7329478625611	766.5055832106037	693.6933072660994	736.1268043901472	830.6173550975011	660.1743208866724
Taf1_ENSMUST00000149274_101532683_101532701	ENSMUST00000149274_Taf1	1909.1199886557113	1673.4385748998895	1583.4380490183758	2187.912665201424	2169.887128941783	2000.167016596187	1815.0810985350847	1752.9715609380635	2026.6022441178789
Taf1_ENSMUST00000149274_101532659_101532677	ENSMUST00000149274_Taf1	855.7006400765837	835.193355618729	790.7511528410837	867.260915960424	879.2269925062808	791.867632244661	535.1918034505339	661.1036091592356	638.9069602138131
Taf1_ENSMUST00000149274_101532644_101532662	ENSMUST00000149274_Taf1	525.0890291379036	585.9578231868306	551.6868508193608	519.2587509484564	711.0842236402292	531.8674968618772	557.0946708515344	619.2237425156641	605.2336391484527
Taf1_ENSMUST00000149274_101532585_101532603	ENSMUST00000149274_Taf1	1162.5427887909143	1622.5741805260327	1362.7633086906314	1543.504870683995	2132.3133258432235	1466.1418422622537	1343.693300122248	2140.8588972320945	1440.8636855862137
Taf1_ENSMUST00000149274_101532580_101532598	ENSMUST00000149274_Taf1	2099.2756864505077	1898.2591980323366	2131.2534131653197	1921.1475986465086	2104.1329735193044	1706.7228803965309	2112.1982563225697	1955.3909163819924	1953.938761818943
Arhgap6_ENSMUST00000143048_168795229_168795247	ENSMUST00000143048_Arhgap6	629.890748945263	641.9086569980732	635.891685944421	518.1609523206583	593.6660889572323	570.7056913588905	577.0929410872305	617.2294631516845	584.8524185036292
Arhgap6_ENSMUST00000143048_168795213_168795231	ENSMUST00000143048_Arhgap6	1314.8834330469726	1190.2268283482497	1404.3817904191094	1123.047996237359	1140.364924041266	1203.9840294074136	1102.7617587112425	1090.870812096838	1125.3978356054683
Arhgap6_ENSMUST00000143048_168795124_168795142	ENSMUST00000143048_Arhgap6	1171.1862295997687	1250.2468137094008	1148.8636700396162	1103.287620936995	1161.9698608229373	1145.7267376618936	1206.5623042203317	1226.4818088474506	1241.4821792781584
Arhgap6_ENSMUST00000143048_169036577_169036559	ENSMUST00000143048_Arhgap6	417.04601902722385	643.9432327730274	529.4258024529655	430.33706209681793	640.633342830431	567.4691751508061	507.57514455362025	703.9806154847968	597.2583788961305
Arhgap6_ENSMUST00000143048_169036515_169036533	ENSMUST00000143048_Arhgap6	516.4455883290492	566.629353324765	562.3334391685063	690.5153368849451	703.5694630205174	613.8592408000164	568.5222538433608	580.335294918062	639.793100241849
Arhgap6_ENSMUST00000143048_169036482_169036464	ENSMUST00000143048_Arhgap6	1540.6933241782933	1400.805421056017	1506.9761872381484	1293.2067835460498	1335.7487001537727	1240.6645464323706	1504.631760590469	1466.7924722069918	1471.8785865674668
