sgRNA	Gene	PlasmidLib	R1_Top	R1_Unsorted	R2_Top	R2_Unsorted	R3_Top	R3_Unsorted
Klhl4_ENSMUST00000113371_114474207_114474225	ENSMUST00000113371_Klhl4	813.4507829735892	780.9895550829781	857.1050971375937	783.8242508620044	1025.6787034806207	770.9788784339878	807.2556037001885
Rhox2-ps_ENSMUST00000117421_37683673_37683691	ENSMUST00000117421_Rhox2-ps	472.7522407541314	492.9775698374454	524.5715967932315	579.5598132019992	605.9539621484589	410.5548960270675	499.72965943345
Dkc1_ENSMUST00000151327_75099753_75099771	ENSMUST00000151327_Dkc1	1927.983998606234	1509.8542416705989	1743.3068755553193	1789.7455490209989	1978.567305423907	1925.7185438911713	1782.8816618864164
Nanog_ENSMUST00000112581_122707387_122707405	ENSMUST00000112581_Nanog	1098.686771808484	368.40796885701565	1253.6512962982458	889.1987623532771	1653.3751634908808	538.4751583681327	1535.323276751692
Xlr5a_ENSMUST00000114520_73115858_73115876	ENSMUST00000114520_Xlr5a	1053.788514306695	1217.4248946881717	1168.0239199595724	1249.9038209195562	1227.0331402007794	1184.9910788486516	1031.7495430149077
L1cam_ENSMUST00000124560_73856814_73856832	ENSMUST00000124560_L1cam	797.6043391494284	849.9003981785349	920.2864622030226	1011.5953103162167	855.5200245621768	844.4465966704104	921.0402030788817
Otud6a_ENSMUST00000060241_100428758_100428776	ENSMUST00000060241_Otud6a	657.6274187026744	735.9324653666524	779.7910583075295	744.9167389267653	847.9574166102459	764.9285957556941	734.2181919368381
Mpp1_ENSMUST00000114092_75131034_75131052	ENSMUST00000114092_Mpp1	699.8846022337699	470.89076115297206	734.0677020101797	586.8549716898565	672.1267817278538	492.66587523248097	604.2884804841411
Pdzd11_ENSMUST00000144643_100626123_100626141	ENSMUST00000144643_Pdzd11	237.69665736241242	280.94420646650116	318.40082657972687	225.3393399582598	223.0969345819599	181.50848034880877	210.65527182271586
Dcaf12l1_ENSMUST00000115056_44790203_44790221	ENSMUST00000115056_Dcaf12l1	742.1417857648654	729.7481589349999	808.0564058368003	655.7536907418424	587.9927682626231	893.7131841936585	641.9604086568166
Ldoc1_ENSMUST00000075983_61709422_61709440	ENSMUST00000075983_Ldoc1	1312.6137634346553	1430.341730406495	1433.2193864842013	1433.9039294466245	1311.16715366601	1414.0374945269105	1372.3345262903206
Nhsl2_ENSMUST00000125115_101849023_101849041	ENSMUST00000125115_Nhsl2	588.9594954646441	522.1321573009502	731.573700757597	497.6919235049335	571.92222636477	681.9532904533816	795.7233807901858
5530601H04Rik_ENSMUST00000123850_105070115_105070097	ENSMUST00000123850_5530601H04Rik	879.477632240926	600.7611962176754	709.9590232352134	786.2559703579569	863.0826325141076	949.0300543952002	844.927531872864
Med12_ENSMUST00000156131_101282679_101282697	ENSMUST00000156131_Med12	2363.7612037706567	2460.4704874503323	2486.519248824969	2329.5872771224413	2213.008151933763	2153.900633472531	2248.783467450525
Pola1_ENSMUST00000006856_93632258_93632276	ENSMUST00000006856_Pola1	1714.0570069800629	1992.230143339497	2111.5877271867002	2095.3316323456893	2258.3837996453485	1987.9500228679058	1939.719893462453
Gm18336_ENSMUST00000180787_73398809_73398827	ENSMUST00000180787_Gm18336	942.8634075375693	879.9384579894187	845.4664246255411	505.79765515810834	607.8446141364416	923.1002714882276	886.4435343488738
Zfp711_ENSMUST00000071814_112600643_112600661	ENSMUST00000071814_Zfp711	1468.43712770557	1924.2027725913192	2012.6590108342525	2068.5827178902123	2178.0310901560833	1871.2659997865287	1970.4724878891268
Gm45015_ENSMUST00000207943_73337020_73337038	ENSMUST00000207943_Gm45015	456.90579692997056	483.25937401627715	402.3655354166783	538.2205817708076	422.5607193141359	469.32907061620557	425.9234328094328
Ogt_ENSMUST00000119299_101639882_101639900	ENSMUST00000119299_Ogt	1500.1300153538918	1789.0315034423422	1442.3640577436713	1472.8114413818637	1534.26408824797	1745.9387157361607	1522.2534241203555
Gm45208_ENSMUST00000208156_7722130_7722112	ENSMUST00000208156_Gm45208	464.82901884205097	527.4329913852239	491.3182467587952	528.4937037869978	478.3349529596259	481.4296359727928	538.9392173274592
Rnf128_ENSMUST00000113026_139610469_139610487	ENSMUST00000113026_Rnf128	847.7847445926043	711.1952396400422	837.153087116932	607.929873988111	598.391354196528	666.395420709198	591.2186278528047
Gm14379_ENSMUST00000128858_7375391_7375409	ENSMUST00000128858_Gm14379	1233.3815443138512	1244.8125374569186	1242.843957537054	1300.9699303345576	1323.4563915878978	1235.986318565698	1263.9316309362953
Otud5_ENSMUST00000150644_7842465_7842483	ENSMUST00000150644_Otud5	1375.9995387312986	1409.1383940694004	1330.134001377449	1399.0492833379728	1381.1212772213705	1276.609645119955	1308.5228928549723
Xkrx_ENSMUST00000033611_134162180_134162198	ENSMUST00000033611_Xkrx	1587.2854563867763	1463.0302072595155	1607.7994741649916	1350.4148934189238	1436.8955108668604	1552.3296700307646	1681.3981002783928
Fundc1_ENSMUST00000177213_17571911_17571893	ENSMUST00000177213_Fundc1	826.6561528270565	1005.3915313172274	905.3224546875263	945.1283107601832	950.0526239613123	898.0348146781539	1060.9645077202479
Fhl1_ENSMUST00000151033_56787435_56787453	ENSMUST00000151033_Fhl1	414.648613398875	482.3759016688982	521.2462617897878	663.8594223950172	602.1726581724935	507.3594188797655	402.09017212876057
Rbm10_ENSMUST00000115374_20617613_20617631	ENSMUST00000115374_Rbm10	427.85398325234235	421.4163096997517	453.0768942191936	514.7139599766007	549.2344025089776	550.57572372472	535.0951430241249
Slc6a8_ENSMUST00000171398_73675456_73675438	ENSMUST00000171398_Slc6a8	1336.3834291708965	1354.3631085319064	1391.6526989411561	1310.6968083183674	1483.216484572437	1590.3600182943246	1497.6513485790165
Phf8_ENSMUST00000112670_151520765_151520783	ENSMUST00000112670_Phf8	345.98069016084474	242.95489552920696	259.3761302686026	197.77985233746546	251.45671440170057	322.3936341433604	362.11179937408457
Rpl10_ENSMUST00000008826_74270653_74270671	ENSMUST00000008826_Rpl10	583.6773475232571	385.1939434572154	394.0521979080693	318.55525396977015	259.96464834762276	426.1127657712511	353.65483590674927
Egfl6_ENSMUST00000000412_166585794_166585812	ENSMUST00000000412_Egfl6	1051.1474403360016	1157.3487750664042	1194.6265999871214	1179.3839555369354	1270.5181359243818	1014.718837759531	1233.9478513702882
Fgf13_ENSMUST00000119833_59568095_59568113	ENSMUST00000119833_Fgf13	430.4950572230358	406.39727979430984	388.23286165204297	295.8592053408807	244.83943244376107	357.831004116223	381.3321708907557
Gm28730_ENSMUST00000191072_53053125_53053107	ENSMUST00000191072_Gm28730	1772.1606343353194	1933.0374960651086	1838.9102569043234	1799.4724270048087	1699.6961371964571	1639.6266058175727	1669.0970625077232
Tenm1_ENSMUST00000125231_43429221_43429239	ENSMUST00000125231_Tenm1	559.9076817870159	568.9561917120337	536.2102693052841	526.8725574563629	505.7494067853752	489.2085708448846	568.1541820327993
Atg4a_ENSMUST00000147972_141161734_141161752	ENSMUST00000147972_Atg4a	890.0419281236999	825.1631724519248	773.9717220515032	938.6437254376434	844.1761126342805	847.0395749611076	824.938345495526
Psmd10_ENSMUST00000112978_140957012_140957030	ENSMUST00000112978_Psmd10	404.0843175161011	328.6517132249636	326.7141640883359	223.71819362762486	229.71421653989938	407.9619177363702	423.6169882274323
Rbmx_ENSMUST00000140384_57393018_57393036	ENSMUST00000140384_Rbmx	314.2878025125231	384.3104711098365	304.26815281509147	385.8328266911211	396.09159148237796	346.5947648565349	323.67105634074227
Gm14542_ENSMUST00000118460_37037351_37037369	ENSMUST00000118460_Gm14542	520.2915722266139	300.3805981088377	384.0761928977384	269.1102908854038	379.0757235905336	426.9770918681502	435.149211137435
Firre_ENSMUST00000203672_50561088_50561106	ENSMUST00000203672_Firre	227.13236147963855	221.75155919211255	266.0268002754898	158.87234040222634	234.44084650985616	228.1820895813596	299.06898079940316
Fhl1_ENSMUST00000023854_56731738_56731720	ENSMUST00000023854_Fhl1	295.8002847176688	246.4887849187227	320.8948278323096	280.4583151998485	335.5907278669312	290.4135685580941	288.3055727500673
Irak1_ENSMUST00000128436_74020256_74020238	ENSMUST00000128436_Irak1	842.5025966512173	721.7969078085895	722.429029498127	676.828593040097	658.8922178119748	589.470398085179	575.8423306394678
Gm9_ENSMUST00000101636_37211213_37211231	ENSMUST00000101636_Gm9	1814.417817866415	2117.6832166673057	2081.659712155708	2130.186278454341	2063.6466448831293	2134.885459340751	2161.1385733345046
3010001F23Rik_ENSMUST00000130625_152368181_152368199	ENSMUST00000130625_3010001F23Rik	1288.844097698414	1075.1858467601633	1084.059211122621	1112.1063828155843	1243.1036820986326	1221.2927749184134	1211.6522204109497
Maged1_ENSMUST00000139375_94537850_94537832	ENSMUST00000139375_Maged1	699.8846022337699	646.70175828138	643.452323166341	567.401215722237	546.3984245270035	590.334724182078	703.4655975101643
Xlr5a_ENSMUST00000114520_73115848_73115866	ENSMUST00000114520_Xlr5a	1204.3297306362228	1148.5140515926148	1225.385948768975	1289.6219060201129	1173.1495585432722	1189.312709333147	1177.8243665416085
Shroom4_ENSMUST00000089520_6576973_6576991	ENSMUST00000089520_Shroom4	699.8846022337699	755.3688570089889	894.5151159263345	769.2339338862898	857.4106765501595	746.7777477208133	868.7607925535362
Cd99l2_ENSMUST00000148177_71492852_71492870	ENSMUST00000148177_Cd99l2	739.5007117941719	856.0847046101875	828.8397496083229	629.0047762863655	713.7211254634734	758.0139869805015	724.2235987481691
Lamp2_ENSMUST00000074913_38456505_38456523	ENSMUST00000074913_Lamp2	551.9844598749355	497.3949315743401	555.330945575085	295.0486321755632	446.1938691639198	525.5102669146464	498.96084457278323
Nhsl2_ENSMUST00000144753_102004648_102004666	ENSMUST00000144753_Nhsl2	905.8883719478607	645.8182859340011	675.8743394499163	695.471775842399	618.2432000703465	770.9788784339878	669.637743640823
Gk_ENSMUST00000122950_85714638_85714656	ENSMUST00000122950_Gk	794.9632651787349	550.4032724170761	698.3203507231608	668.7228613869221	630.5324379922341	637.872659511528	752.6697485928424
Fmr1_ENSMUST00000142584_68694658_68694676	ENSMUST00000142584_Fmr1	351.2628381022317	329.5351855723425	375.76285538912936	304.77551015937297	377.18507160255086	365.60993898831487	354.4236507674161
Sh3kbp1_ENSMUST00000080394_159708544_159708526	ENSMUST00000080394_Sh3kbp1	1412.9745743210071	1374.6829725216219	1430.7253852316187	1235.3135039438416	1331.9643255338199	1348.3487111625795	1590.6779467197048
negative_control_42_42_42	NA_negative_control	319.56995045391005	431.13450552092	393.2208641572084	314.50238814318277	358.27855172272376	395.861352379783	399.01491268609317
Gprasp1_ENSMUST00000149595_135742561_135742579	ENSMUST00000149595_Gprasp1	2033.626957433973	1766.9446947578688	1947.8149782671019	2237.1819362762485	2331.1739011826826	2040.6739147787503	1992.7681188484655
Fundc2_ENSMUST00000033541_75382328_75382346	ENSMUST00000033541_Fundc2	515.0094242852269	636.1000901128328	833.8277521134884	514.7139599766007	667.400151757897	704.425768972758	589.680998131471
Gm14681_ENSMUST00000118047_66779342_66779324	ENSMUST00000118047_Gm14681	435.77720516442275	450.5708971632566	454.7395617209154	479.0487407026315	554.9063584729257	484.0226142634901	385.17624519409
Pnma3_ENSMUST00000060418_73063903_73063921	ENSMUST00000060418_Pnma3	599.523791347418	585.7421663122335	581.1022918517731	733.5687146123206	674.0174337158365	686.274920937877	645.8044829601508
Phf6_ENSMUST00000177780_52924075_52924093	ENSMUST00000177780_Phf6	551.9844598749355	439.0857566473304	483.8362430010471	538.2205817708076	666.4548257639057	541.06813665883	520.4876606714549
